time,"V(LX|XA4)","I(LX|XA4)"
5.550000e-11,1.690888e-07,-3.426240e-13
5.560000e-11,1.530931e-07,-2.489549e-13
5.570000e-11,1.116880e-07,-1.811024e-13
5.580000e-11,5.255525e-08,-1.400403e-13
5.590000e-11,-1.383896e-08,-1.202681e-13
5.600000e-11,-7.608711e-08,-1.114320e-13
5.610000e-11,-1.237921e-07,-1.007443e-13
5.620000e-11,-1.492955e-07,-7.574534e-14
5.630000e-11,-1.488960e-07,-2.690898e-14
5.640000e-11,-1.233666e-07,5.035747e-14
5.650000e-11,-7.770242e-08,1.546527e-13
5.660000e-11,-2.016218e-08,2.786180e-13
5.670000e-11,3.921504e-08,4.100387e-13
5.680000e-11,9.035319e-08,5.337939e-13
5.690000e-11,1.248415e-07,6.343038e-13
5.700000e-11,1.373093e-07,6.980454e-13
5.710000e-11,1.262503e-07,7.157107e-13
5.720000e-11,9.417160e-08,6.836527e-13
5.730000e-11,4.706143e-08,6.043960e-13
5.740000e-11,-6.716677e-09,4.861522e-13
5.750000e-11,-5.790084e-08,3.414503e-13
5.760000e-11,-9.791918e-08,1.851389e-13
5.770000e-11,-1.203184e-07,3.211244e-14
5.780000e-11,-1.217959e-07,-1.048493e-13
5.790000e-11,-1.026713e-07,-2.167734e-13
5.800000e-11,-6.673408e-08,-2.994533e-13
5.810000e-11,-2.050923e-08,-3.535476e-13
5.820000e-11,2.791913e-08,-3.838396e-13
5.830000e-11,7.031493e-08,-3.978248e-13
5.840000e-11,9.968492e-08,-4.039031e-13
5.850000e-11,1.114255e-07,-4.095135e-13
5.860000e-11,1.040352e-07,-4.195482e-13
5.870000e-11,7.928331e-08,-4.353268e-13
5.880000e-11,4.182265e-08,-4.543036e-13
5.890000e-11,-1.674981e-09,-4.705530e-13
5.900000e-11,-4.370025e-08,-4.759337e-13
5.910000e-11,-7.719710e-08,-4.617208e-13
5.920000e-11,-9.674197e-08,-4.204091e-13
5.930000e-11,-9.941503e-08,-3.473682e-13
5.940000e-11,-8.522499e-08,-2.420536e-13
5.950000e-11,-5.702787e-08,-1.085576e-13
5.960000e-11,-1.996706e-08,4.460222e-14
5.970000e-11,1.945742e-08,2.054321e-13
5.980000e-11,5.452344e-08,3.599985e-13
5.990000e-11,7.942784e-08,4.943050e-13
6.000000e-11,9.024136e-08,5.962087e-13
6.010000e-11,8.552111e-08,6.570713e-13
6.020000e-11,6.648654e-08,6.728851e-13
6.030000e-11,3.674116e-08,6.447049e-13
6.040000e-11,1.599101e-09,5.783293e-13
6.050000e-11,-3.285881e-08,4.832983e-13
6.060000e-11,-6.083272e-08,3.713823e-13
6.070000e-11,-7.777555e-08,2.548145e-13
6.080000e-11,-8.112666e-08,1.445547e-13
6.090000e-11,-7.069020e-08,4.885665e-14
6.100000e-11,-4.860373e-08,-2.764466e-14
6.110000e-11,-1.891376e-08,-8.420185e-14
6.120000e-11,1.315950e-08,-1.235668e-13
6.130000e-11,4.213555e-08,-1.510389e-13
6.140000e-11,6.320608e-08,-1.731350e-13
6.150000e-11,7.302860e-08,-1.961221e-13
6.160000e-11,7.025095e-08,-2.246702e-13
6.170000e-11,5.568550e-08,-2.608541e-13
6.180000e-11,3.211306e-08,-3.036680e-13
6.190000e-11,3.759746e-09,-3.491261e-13
6.200000e-11,-2.445599e-08,-3.909222e-13
6.210000e-11,-4.777280e-08,-4.215255e-13
6.220000e-11,-6.238616e-08,-4.335215e-13
6.230000e-11,-6.606485e-08,-4.209666e-13
6.240000e-11,-5.848484e-08,-3.805280e-13
6.250000e-11,-4.123218e-08,-3.122198e-13
6.260000e-11,-1.748315e-08,-2.196140e-13
6.270000e-11,8.575288e-09,-1.094959e-13
6.280000e-11,3.248000e-08,8.978044e-15
6.290000e-11,5.025283e-08,1.254814e-13
6.300000e-11,5.905910e-08,2.298855e-13
6.310000e-11,5.765521e-08,3.135774e-13
6.320000e-11,4.655539e-08,3.705289e-13
6.330000e-11,2.789703e-08,3.979584e-13
6.340000e-11,5.035733e-09,3.964993e-13
6.350000e-11,-1.805449e-08,3.698719e-13
6.360000e-11,-3.746903e-08,3.241289e-13
6.370000e-11,-5.003010e-08,2.666167e-13
6.380000e-11,-5.380355e-08,2.048270e-13
6.390000e-11,-4.839153e-08,1.453279e-13
6.400000e-11,-3.495794e-08,9.293769e-14
6.410000e-11,-1.598935e-08,5.025878e-14
6.420000e-11,5.160871e-09,1.762240e-14
6.430000e-11,2.486225e-08,-6.575014e-15
6.440000e-11,3.982784e-08,-2.522859e-14
6.450000e-11,4.765975e-08,-4.170706e-14
6.460000e-11,4.722991e-08,-5.901546e-14
6.470000e-11,3.883592e-08,-7.909031e-14
6.480000e-11,2.411202e-08,-1.023492e-13
6.490000e-11,5.716801e-09,-1.275669e-13
6.500000e-11,-1.314364e-08,-1.520913e-13
6.510000e-11,-2.927191e-08,-1.723492e-13
6.520000e-11,-4.001898e-08,-1.845453e-13
6.530000e-11,-4.371656e-08,-1.854236e-13
6.540000e-11,-3.993205e-08,-1.729514e-13
6.550000e-11,-2.950795e-08,-1.468050e-13
6.560000e-11,-1.438487e-08,-1.085690e-13
6.570000e-11,2.756016e-09,-6.161352e-14
6.580000e-11,1.896585e-08,-1.067067e-14
6.590000e-11,3.153326e-08,3.882079e-14
6.600000e-11,3.843569e-08,8.149146e-14
6.610000e-11,3.866213e-08,1.128109e-13
6.620000e-11,3.235627e-08,1.297254e-13
6.630000e-11,2.076079e-08,1.310624e-13
6.640000e-11,5.977578e-09,1.176421e-13
6.650000e-11,-9.410540e-09,9.208399e-14
6.660000e-11,-2.278905e-08,5.834956e-14
6.670000e-11,-3.195405e-08,2.110142e-14
6.680000e-11,-3.547321e-08,-1.500988e-14
6.690000e-11,-3.290652e-08,-4.601392e-14
6.700000e-11,-2.485360e-08,-6.913643e-14
6.710000e-11,-1.282405e-08,-8.308581e-14
6.720000e-11,1.042266e-09,-8.807421e-14
6.730000e-11,1.435368e-08,-8.558322e-14
6.740000e-11,2.487749e-08,-7.792818e-14
6.750000e-11,3.091259e-08,-6.770711e-14
6.760000e-11,3.156225e-08,-5.723839e-14
6.770000e-11,2.686359e-08,-4.808945e-14
6.780000e-11,1.775591e-08,-4.078051e-14
6.790000e-11,5.897408e-09,-3.471406e-14
6.800000e-11,-6.634355e-09,-2.833981e-14
6.810000e-11,-1.770476e-08,-1.952265e-14
6.820000e-11,-2.548413e-08,-6.044964e-15
6.830000e-11,-2.874842e-08,1.384896e-14
6.840000e-11,-2.706940e-08,4.096624e-14
6.850000e-11,-2.086530e-08,7.482679e-14
6.860000e-11,-1.130706e-08,1.135378e-13
6.870000e-11,-1.001713e-10,1.539102e-13
6.880000e-11,1.081796e-08,1.918064e-13
6.890000e-11,1.961147e-08,2.226664e-13
6.900000e-11,2.485330e-08,2.421341e-13
6.910000e-11,2.575508e-08,2.466841e-13
6.920000e-11,2.228282e-08,2.341517e-13
6.930000e-11,1.514215e-08,2.040828e-13
6.940000e-11,5.638995e-09,1.578495e-13
6.950000e-11,-4.557297e-09,9.851409e-14
6.960000e-11,-1.370579e-08,3.046482e-14
6.970000e-11,-2.028988e-08,-4.112099e-14
6.980000e-11,-2.326739e-08,-1.109017e-13
6.990000e-11,-2.223356e-08,-1.739909e-13
7.000000e-11,-1.747214e-08,-2.264801e-13
7.010000e-11,-9.888686e-09,-2.657931e-13
7.020000e-11,-8.407218e-10,-2.908278e-13
7.030000e-11,8.103794e-09,-3.018781e-13
7.040000e-11,1.543703e-08,-3.003624e-13
7.050000e-11,1.996424e-08,-2.884170e-13
7.060000e-11,2.099706e-08,-2.684290e-13
7.070000e-11,1.845597e-08,-2.425929e-13
7.080000e-11,1.286717e-08,-2.125650e-13
7.090000e-11,5.257268e-09,-1.792701e-13
7.100000e-11,-3.033701e-09,-1.428875e-13
7.110000e-11,-1.058710e-08,-1.030099e-13
7.120000e-11,-1.614741e-08,-5.894063e-14
7.130000e-11,-1.882982e-08,-1.006764e-14
7.140000e-11,-1.825956e-08,4.375596e-14
7.150000e-11,-1.462136e-08,1.018988e-13
7.160000e-11,-8.613014e-09,1.627654e-13
7.170000e-11,-1.313641e-09,2.237778e-13
7.180000e-11,6.008942e-09,2.815326e-13
7.190000e-11,1.211744e-08,3.321179e-13
7.200000e-11,1.601320e-08,3.715415e-13
7.210000e-11,1.709835e-08,3.962087e-13
7.220000e-11,1.526591e-08,4.033774e-13
7.230000e-11,1.090451e-08,3.915217e-13
7.240000e-11,4.819326e-09,3.605517e-13
7.250000e-11,-1.915228e-09,3.118570e-13
7.260000e-11,-8.144217e-09,2.481712e-13
7.270000e-11,-1.282940e-08,1.732796e-13
7.280000e-11,-1.522142e-08,9.161641e-14
7.290000e-11,-1.497845e-08,7.810358e-15
7.300000e-11,-1.221289e-08,-7.375478e-14
7.310000e-11,-7.460020e-09,-1.493068e-13
7.320000e-11,-1.576173e-09,-2.159339e-13
7.330000e-11,4.414589e-09,-2.716917e-13
7.340000e-11,9.497966e-09,-3.155703e-13
7.350000e-11,1.284038e-08,-3.473413e-13
7.360000e-11,1.392483e-08,-3.673281e-13
7.370000e-11,1.262959e-08,-3.761458e-13
7.380000e-11,9.238017e-09,-3.744643e-13
7.390000e-11,4.379713e-09,-3.628356e-13
7.400000e-11,-1.085219e-09,-3.416146e-13
7.410000e-11,-6.217623e-09,-3.109820e-13
7.420000e-11,-1.016004e-08,-2.710596e-13
7.430000e-11,-1.227926e-08,-2.220884e-13
7.440000e-11,-1.226711e-08,-1.646323e-13
7.450000e-11,-1.018372e-08,-9.976021e-14
7.460000e-11,-6.437266e-09,-2.916902e-14
7.470000e-11,-1.705650e-09,4.478584e-14
7.480000e-11,3.185304e-09,1.191648e-13
7.490000e-11,7.405334e-09,1.906209e-13
7.500000e-11,1.026001e-08,2.556582e-13
7.510000e-11,1.130433e-08,3.109364e-13
7.520000e-11,1.041107e-08,3.535800e-13
7.530000e-11,7.783588e-09,3.814480e-13
7.540000e-11,3.912570e-09,3.933264e-13
7.550000e-11,-5.146788e-10,3.890187e-13
7.560000e-11,-4.735592e-09,3.693245e-13
7.570000e-11,-8.043149e-09,3.359126e-13
7.580000e-11,-9.903739e-09,2.911117e-13
7.590000e-11,-1.004254e-08,2.376519e-13
7.600000e-11,-8.482841e-09,1.783944e-13
7.610000e-11,-5.534079e-09,1.160890e-13
7.620000e-11,-1.731717e-09,5.318835e-14
7.630000e-11,2.259211e-09,-8.261625e-15
7.640000e-11,5.759986e-09,-6.664980e-14
7.650000e-11,8.193099e-09,-1.207555e-13
7.660000e-11,9.177031e-09,-1.696526e-13
7.670000e-11,8.585310e-09,-2.125892e-13
7.680000e-11,6.560899e-09,-2.488741e-13
7.690000e-11,3.484756e-09,-2.777960e-13
7.700000e-11,-9.500495e-11,-2.985938e-13
7.710000e-11,-3.560199e-09,-3.104869e-13
7.720000e-11,-6.328863e-09,-3.127595e-13
7.730000e-11,-7.952518e-09,-3.048844e-13
7.740000e-11,-8.188254e-09,-2.866621e-13
7.750000e-11,-7.034154e-09,-2.583475e-13
7.760000e-11,-4.723048e-09,-2.207388e-13
7.770000e-11,-1.676784e-09,-1.752074e-13
7.780000e-11,1.570116e-09,-1.236583e-13
7.790000e-11,4.463809e-09,-6.842051e-14
7.800000e-11,6.525168e-09,-1.208030e-14
7.810000e-11,7.428643e-09,4.272350e-14
7.820000e-11,7.053063e-09,9.351398e-14
7.830000e-11,5.496510e-09,1.381727e-13
7.840000e-11,3.053823e-09,1.750927e-13
7.850000e-11,1.614487e-10,2.032692e-13
7.860000e-11,-2.680121e-09,2.223199e-13
7.870000e-11,-4.992558e-09,2.324349e-13
7.880000e-11,-6.399912e-09,2.342708e-13
7.890000e-11,-6.689228e-09,2.288051e-13
7.900000e-11,-5.842118e-09,2.171789e-13
7.910000e-11,-4.032541e-09,2.005489e-13
7.920000e-11,-1.592189e-09,1.799709e-13
7.930000e-11,1.049790e-09,1.563297e-13
7.940000e-11,3.441950e-09,1.303185e-13
7.950000e-11,5.187313e-09,1.024667e-13
7.960000e-11,6.008980e-09,7.320307e-14
7.970000e-11,5.793542e-09,4.293747e-14
7.980000e-11,4.605812e-09,1.214210e-14
7.990000e-11,2.673001e-09,-1.858633e-14
8.000000e-11,3.419295e-10,-4.849711e-14
8.010000e-11,-1.982802e-09,-7.669659e-14
8.020000e-11,-3.908706e-09,-1.021991e-13
8.030000e-11,-5.121374e-09,-1.240104e-13
8.040000e-11,-5.435406e-09,-1.412299e-13
8.050000e-11,-4.822240e-09,-1.531552e-13
8.060000e-11,-3.410672e-09,-1.593708e-13
8.070000e-11,-1.460845e-09,-1.598062e-13
8.080000e-11,6.832692e-10,-1.547544e-13
8.090000e-11,2.654242e-09,-1.448452e-13
8.100000e-11,4.123870e-09,-1.309785e-13
8.110000e-11,4.857518e-09,-1.142264e-13
8.120000e-11,4.751229e-09,-9.571798e-14
8.130000e-11,3.845670e-09,-7.652394e-14
8.140000e-11,2.315394e-09,-5.755643e-14
8.150000e-11,4.356719e-10,-3.949713e-14
8.160000e-11,-1.466695e-09,-2.276212e-14
8.170000e-11,-3.069968e-09,-7.505671e-15
8.180000e-11,-4.111674e-09,6.340306e-15
8.190000e-11,-4.431276e-09,1.899973e-14
8.200000e-11,-3.994523e-09,3.077088e-14
8.210000e-11,-2.895809e-09,4.194306e-14
8.220000e-11,-1.338682e-09,5.272438e-14
8.230000e-11,4.014327e-10,6.319042e-14
8.240000e-11,2.025773e-09,7.325989e-14
8.250000e-11,3.263253e-09,8.269879e-14
8.260000e-11,3.915523e-09,9.114999e-14
8.270000e-11,3.888477e-09,9.818162e-14
8.280000e-11,3.205269e-09,1.033456e-13
8.290000e-11,1.999248e-09,1.062362e-13
8.300000e-11,4.884227e-10,1.065409e-13
8.310000e-11,-1.063691e-09,1.040762e-13
8.320000e-11,-2.393757e-09,9.880438e-14
8.330000e-11,-3.283139e-09,9.083295e-14
8.340000e-11,-3.593560e-09,8.039648e-14
8.350000e-11,-3.288306e-09,6.782756e-14
8.360000e-11,-2.435627e-09,5.352195e-14
8.370000e-11,-1.194375e-09,3.790377e-14
8.380000e-11,2.152633e-10,2.139605e-14
8.390000e-11,1.550691e-09,4.399733e-15
8.400000e-11,2.588383e-09,-1.271713e-14
8.410000e-11,3.161184e-09,-2.962077e-14
8.420000e-11,3.184980e-09,-4.600537e-14
8.430000e-11,2.670626e-09,-6.158233e-14
8.440000e-11,1.719553e-09,-7.606829e-14
8.450000e-11,5.041830e-10,-8.917500e-14
8.460000e-11,-7.631510e-10,-1.006035e-13
8.470000e-11,-1.867093e-09,-1.100438e-13
8.480000e-11,-2.625769e-09,-1.171804e-13
8.490000e-11,-2.920519e-09,-1.217032e-13
8.500000e-11,-2.714266e-09,-1.233228e-13
8.510000e-11,-2.055531e-09,-1.217885e-13
8.520000e-11,-1.067889e-09,-1.169079e-13
8.530000e-11,7.288938e-11,-1.085673e-13
8.540000e-11,1.169984e-09,-9.675022e-14
8.550000e-11,2.039338e-09,-8.155565e-14
8.560000e-11,2.540339e-09,-6.321247e-14
8.570000e-11,2.598442e-09,-4.209025e-14
8.580000e-11,2.215909e-09,-1.870428e-14
8.590000e-11,1.469364e-09,6.286807e-15
8.600000e-11,4.948103e-10,3.209279e-14
8.610000e-11,-5.369348e-10,5.781424e-14
8.620000e-11,-1.450049e-09,8.247635e-14
8.630000e-11,-2.093533e-09,1.050738e-13
8.640000e-11,-2.366016e-09,1.246243e-13
8.650000e-11,-2.231557e-09,1.402282e-13
8.660000e-11,-1.723890e-09,1.511282e-13
8.670000e-11,-9.388637e-10,1.567640e-13
8.680000e-11,-1.656996e-11,1.568166e-13
8.690000e-11,8.835413e-10,1.512350e-13
8.700000e-11,1.610091e-09,1.402443e-13
8.710000e-11,2.045138e-09,1.243302e-13
8.720000e-11,2.123159e-09,1.042042e-13
8.730000e-11,1.840693e-09,8.074975e-14
8.740000e-11,1.255250e-09,5.495789e-14
8.750000e-11,4.739376e-10,2.785831e-14
8.760000e-11,-3.659942e-10,4.539518e-16
8.770000e-11,-1.121130e-09,-2.633334e-14
8.780000e-11,-1.666265e-09,-5.170078e-14
8.790000e-11,-1.915083e-09,-7.498314e-14
8.800000e-11,-1.833645e-09,-9.565194e-14
8.810000e-11,-1.444704e-09,-1.132985e-13
8.820000e-11,-8.223218e-10,-1.276066e-13
8.830000e-11,-7.795743e-11,-1.383218e-13
8.840000e-11,6.593509e-10,-1.452252e-13
8.850000e-11,1.265293e-09,-1.481180e-13
8.860000e-11,1.641102e-09,-1.468224e-13
8.870000e-11,1.729571e-09,-1.411985e-13
8.880000e-11,1.523576e-09,-1.311769e-13
8.890000e-11,1.065897e-09,-1.168015e-13
8.900000e-11,4.406627e-10,-9.827444e-14
8.910000e-11,-2.420086e-10,-7.599503e-14
8.920000e-11,-8.652823e-10,-5.058416e-14
8.930000e-11,-1.325553e-09,-2.288657e-14
8.940000e-11,-1.549541e-09,6.052426e-15
8.950000e-11,-1.505883e-09,3.503672e-14
8.960000e-11,-1.209243e-09,6.279178e-14
8.970000e-11,-7.166198e-10,8.805285e-14
8.980000e-11,-1.165557e-10,1.096590e-13
8.990000e-11,4.866972e-10,1.266425e-13
9.000000e-11,9.911614e-10,1.383019e-13
9.010000e-11,1.314341e-09,1.442517e-13
9.020000e-11,1.406601e-09,1.444412e-13
9.030000e-11,1.258648e-09,1.391416e-13
9.040000e-11,9.020195e-10,1.289046e-13
9.050000e-11,4.026397e-10,1.144972e-13
9.060000e-11,-1.512518e-10,9.682339e-14
9.070000e-11,-6.646052e-10,7.684124e-14
9.080000e-11,-1.051806e-09,5.548788e-14
9.090000e-11,-1.250846e-09,3.361894e-14
9.100000e-11,-1.233204e-09,1.196942e-14
9.110000e-11,-1.007703e-09,-8.862373e-15
9.120000e-11,-6.180420e-10,-2.840908e-14
9.130000e-11,-1.344517e-10,-4.631179e-14
9.140000e-11,3.588986e-10,-6.228753e-14
9.150000e-11,7.784435e-10,-7.609520e-14
9.160000e-11,1.055386e-09,-8.750734e-14
9.170000e-11,1.146834e-09,-9.629419e-14
9.180000e-11,1.042415e-09,-1.022231e-13
9.190000e-11,7.650824e-10,-1.050742e-13
9.200000e-11,3.663588e-10,-1.046687e-13
9.210000e-11,-8.313852e-11,-1.009056e-13
9.220000e-11,-5.061505e-10,-9.379978e-14
9.230000e-11,-8.319926e-10,-8.351261e-14
9.240000e-11,-1.008341e-09,-7.037142e-14
9.250000e-11,-1.009516e-09,-5.487075e-14
9.260000e-11,-8.401399e-10,-3.765494e-14
9.270000e-11,-5.335125e-10,-1.948226e-14
9.280000e-11,-1.452068e-10,-1.174798e-15
9.290000e-11,2.569385e-10,1.644045e-14
9.300000e-11,6.045769e-10,3.259199e-14
9.310000e-11,8.404287e-10,4.661870e-14
9.320000e-11,9.276644e-10,5.801290e-14
9.330000e-11,8.555519e-10,6.644731e-14
9.340000e-11,6.405822e-10,7.178358e-14
9.350000e-11,3.229121e-10,7.406326e-14
9.360000e-11,-4.102370e-11,7.348346e-14
9.370000e-11,-3.885001e-10,7.036215e-14
9.380000e-11,-6.612771e-10,6.509801e-14
9.390000e-11,-8.152806e-10,5.813060e-14
9.400000e-11,-8.276846e-10,4.990513e-14
9.410000e-11,-7.001922e-10,4.084543e-14
9.420000e-11,-4.580702e-10,3.133638e-14
9.430000e-11,-1.452376e-10,2.171566e-14
9.440000e-11,1.836264e-10,1.227334e-14
9.450000e-11,4.726340e-10,3.256298e-15
9.460000e-11,6.741430e-10,-5.125044e-15
9.470000e-11,7.565748e-10,-1.269085e-14
9.480000e-11,7.092996e-10,-1.928854e-14
9.490000e-11,5.438917e-10,-2.479310e-14
9.500000e-11,2.915204e-10,-2.911070e-14
9.510000e-11,-2.813600e-12,-3.218455e-14
9.520000e-11,-2.882561e-10,-3.400110e-14
9.530000e-11,-5.168467e-10,-3.459460e-14
9.540000e-11,-6.515647e-10,-3.404824e-14
9.550000e-11,-6.722406e-10,-3.249092e-14
9.560000e-11,-5.785282e-10,-3.008917e-14
9.570000e-11,-3.894097e-10,-2.703527e-14
9.580000e-11,-1.394755e-10,-2.353271e-14
9.590000e-11,1.273470e-10,-1.978125e-14
9.600000e-11,3.654767e-10,-1.596341e-14
9.610000e-11,5.354249e-10,-1.223425e-14
9.620000e-11,6.102573e-10,-8.715503e-15
9.630000e-11,5.798680e-10,-5.494386e-15
9.640000e-11,4.521853e-10,-2.626449e-15
9.650000e-11,2.513427e-10,-1.412796e-16
9.660000e-11,1.319571e-11,1.950626e-15
9.670000e-11,-2.210699e-10,3.651608e-15
9.680000e-11,-4.120516e-10,4.972512e-15
9.690000e-11,-5.286823e-10,5.931126e-15
9.700000e-11,-5.533146e-10,6.553443e-15
9.710000e-11,-4.842796e-10,6.876807e-15
9.720000e-11,-3.357551e-10,6.953776e-15
9.730000e-11,-1.349545e-10,6.854830e-15
9.740000e-11,8.285350e-11,6.668382e-15
9.750000e-11,2.804952e-10,6.496939e-15
9.760000e-11,4.252173e-10,6.448933e-15
9.770000e-11,4.941128e-10,6.626776e-15
9.780000e-11,4.776949e-10,7.112577e-15
9.790000e-11,3.811490e-10,7.953626e-15
9.800000e-11,2.230368e-10,9.150197e-15
9.810000e-11,3.181842e-11,1.064804e-14
9.820000e-11,-1.592579e-10,1.233757e-14
9.830000e-11,-3.178767e-10,1.406064e-14
9.840000e-11,-4.180924e-10,1.562472e-14
9.850000e-11,-4.445624e-10,1.682314e-14
9.860000e-11,-3.948034e-10,1.745887e-14
9.870000e-11,-2.793122e-10,1.736865e-14
9.880000e-11,-1.193964e-10,1.644412e-14
9.890000e-11,5.669196e-11,1.464678e-14
9.900000e-11,2.187386e-10,1.201464e-14
9.910000e-11,3.397009e-10,8.659382e-15
9.920000e-11,4.002116e-10,4.754535e-15
9.930000e-11,3.916387e-10,5.161753e-16
9.940000e-11,3.172391e-10,-3.820823e-15
9.950000e-11,1.913008e-10,-8.027657e-15
9.960000e-11,3.642231e-11,-1.190394e-14
9.970000e-11,-1.205129e-10,-1.529447e-14
9.980000e-11,-2.530176e-10,-1.809817e-14
9.990000e-11,-3.394298e-10,-2.026859e-14
1.000000e-10,-3.664682e-10,-2.180623e-14
1.001000e-10,-3.312188e-10,-2.274487e-14
1.002000e-10,-2.413634e-10,-2.313460e-14
1.003000e-10,-1.135833e-10,-2.302475e-14
1.004000e-10,2.950153e-11,-2.245022e-14
1.005000e-10,1.633198e-10,-2.142334e-14
1.006000e-10,2.655408e-10,-1.993312e-14
1.007000e-10,3.198009e-10,-1.795164e-14
1.008000e-10,3.182744e-10,-1.544661e-14
1.009000e-10,2.628022e-10,-1.239764e-14
1.010000e-10,1.642792e-10,-8.812972e-15
1.011000e-10,4.059459e-11,-4.743727e-15
1.012000e-10,-8.661921e-11,-2.924242e-16
1.013000e-10,-1.956886e-10,4.386033e-15
1.014000e-10,-2.686310e-10,9.091747e-15
1.015000e-10,-2.940330e-10,1.359504e-14
1.016000e-10,-2.688379e-10,1.765746e-14
1.017000e-10,-1.986343e-10,2.105578e-14
1.018000e-10,-9.645936e-11,2.360549e-14
1.019000e-10,1.958943e-11,2.518039e-14
1.020000e-10,1.295431e-10,2.572537e-14
1.021000e-10,2.149909e-10,2.526062e-14
1.022000e-10,2.621595e-10,2.387675e-14
1.023000e-10,2.641007e-10,2.172160e-14
1.024000e-10,2.216731e-10,1.898096e-14
1.025000e-10,1.432048e-10,1.585598e-14
1.026000e-10,4.287630e-11,1.254076e-14
1.027000e-10,-6.182527e-11,9.203233e-15
1.028000e-10,-1.531599e-10,5.971811e-15
1.029000e-10,-2.161203e-10,2.929429e-15
1.030000e-10,-2.409072e-10,1.151236e-16
1.031000e-10,-2.244125e-10,-2.467767e-15
1.032000e-10,-1.706059e-10,-4.838770e-15
1.033000e-10,-8.963220e-11,-7.025427e-15
1.034000e-10,4.066678e-12,-9.049308e-15
1.035000e-10,9.427762e-11,-1.091526e-14
1.036000e-10,1.658419e-10,-1.260582e-14
1.037000e-10,2.071620e-10,-1.408151e-14
1.038000e-10,2.120693e-10,-1.528664e-14
1.039000e-10,1.807292e-10,-1.615948e-14
1.040000e-10,1.194289e-10,-1.664446e-14
1.041000e-10,3.934562e-11,-1.670422e-14
1.042000e-10,-4.544688e-11,-1.632902e-14
1.043000e-10,-1.204773e-10,-1.554164e-14
1.044000e-10,-1.732879e-10,-1.439688e-14
1.045000e-10,-1.955178e-10,-1.297536e-14
1.046000e-10,-1.841847e-10,-1.137286e-14
1.047000e-10,-1.420681e-10,-9.686846e-15
1.048000e-10,-7.705187e-11,-8.002355e-15
1.049000e-10,-6.851607e-13,-6.379955e-15
1.050000e-10,7.388302e-11,-4.847530e-15
1.051000e-10,1.341392e-10,-3.397610e-15
1.052000e-10,1.703448e-10,-1.990617e-15
1.053000e-10,1.770643e-10,-5.636887e-16
1.054000e-10,1.539758e-10,9.563760e-16
1.055000e-10,1.057966e-10,2.638039e-15
1.056000e-10,4.133689e-11,4.530202e-15
1.057000e-10,-2.807999e-11,6.649994e-15
1.058000e-10,-9.063360e-11,8.975106e-15
1.059000e-10,-1.359701e-10,1.144173e-14
1.060000e-10,-1.569373e-10,1.394857e-14
1.061000e-10,-1.506948e-10,1.636601e-14
1.062000e-10,-1.190820e-10,1.854925e-14
1.063000e-10,-6.817267e-11,2.035323e-14
1.064000e-10,-7.123369e-12,2.164718e-14
1.065000e-10,5.343520e-11,2.232689e-14
1.066000e-10,1.032521e-10,2.232295e-14
1.067000e-10,1.341618e-10,2.160436e-14
1.068000e-10,1.414405e-10,2.017724e-14
1.069000e-10,1.244597e-10,1.807963e-14
1.070000e-10,8.673917e-11,1.537361e-14
1.071000e-10,3.517579e-11,1.213650e-14
1.072000e-10,-2.114429e-11,8.452877e-15
1.073000e-10,-7.259390e-11,4.408803e-15
1.074000e-10,-1.106111e-10,8.921530e-17
1.075000e-10,-1.291412e-10,-4.421363e-15
1.076000e-10,-1.255564e-10,-9.035267e-15
1.077000e-10,-1.010564e-10,-1.365640e-14
1.078000e-10,-6.030520e-11,-1.817483e-14
1.079000e-10,-1.059640e-11,-2.246272e-14
1.080000e-10,3.946557e-11,-2.637329e-14
1.081000e-10,8.146679e-11,-2.974358e-14
1.082000e-10,1.085717e-10,-3.240153e-14
1.083000e-10,1.166539e-10,-3.417691e-14
1.084000e-10,1.049089e-10,-3.491511e-14
1.085000e-10,7.589353e-11,-3.449205e-14
1.086000e-10,3.501091e-11,-3.282849e-14
1.087000e-10,-1.048430e-11,-2.990170e-14
1.088000e-10,-5.276620e-11,-2.575288e-14
1.089000e-10,-8.476792e-11,-2.048935e-14
1.090000e-10,-1.013640e-10,-1.428099e-14
1.091000e-10,-1.001745e-10,-7.351361e-15
1.092000e-10,-8.189518e-11,3.560999e-17
1.093000e-10,-5.009959e-11,7.591686e-15
1.094000e-10,-1.054136e-11,1.502153e-14
1.095000e-10,2.984974e-11,2.203915e-14
1.096000e-10,6.420195e-11,2.838213e-14
1.097000e-10,8.684973e-11,3.382255e-14
1.098000e-10,9.423666e-11,3.817405e-14
1.099000e-10,8.550731e-11,4.129523e-14
1.100000e-10,6.252497e-11,4.308986e-14
1.101000e-10,2.953870e-11,4.350498e-14
1.102000e-10,-7.649095e-12,4.252780e-14
1.103000e-10,-4.266720e-11,4.018268e-14
1.104000e-10,-6.968207e-11,3.652880e-14
1.105000e-10,-8.437840e-11,3.165885e-14
1.106000e-10,-8.460685e-11,2.569889e-14
1.107000e-10,-7.073334e-11,1.880868e-14
1.108000e-10,-4.548779e-11,1.118181e-14
1.109000e-10,-1.343381e-11,3.044639e-15
1.110000e-10,1.984626e-11,-5.346752e-15
1.111000e-10,4.871110e-11,-1.371240e-14
1.112000e-10,6.843527e-11,-2.175721e-14
